#transA,transB,M,N,K,alpha,lda,beta,ldb,ldc,ldd,batch_count,rocblas-Gflops,us
T   	N   	529   	800   	3672   	1   	3672   	1   	3672   	529   	529   	1   	 2726.78   	 1139.8
T   	N   	294   	6441   	60   	1   	60   	1   	60   	294   	294   	1   	 741.882   	 306.3
T   	N   	774   	5636   	250   	1   	250   	1   	250   	774   	774   	1   	 2981.73   	 731.5
T   	N   	773   	6692   	4832   	1   	4832   	1   	4832   	773   	773   	1   	 6651.64   	 7515.6
T   	N   	4689   	30   	41   	1   	41   	1   	41   	4689   	4689   	1   	 298.06   	 38.7
T   	N   	3598   	40   	283   	1   	283   	1   	283   	3598   	3598   	1   	 882.543   	 92.3
T   	N   	5286   	21   	5000   	1   	5000   	1   	5000   	5286   	5286   	1   	 756.429   	 1467.5
T   	N   	5437   	793   	34   	1   	34   	1   	34   	5437   	5437   	1   	 470.073   	 623.7
T   	N   	5263   	568   	816   	1   	816   	1   	816   	5263   	5263   	1   	 3677.58   	 1326.6
T   	N   	5973   	585   	5771   	1   	5771   	1   	5771   	5973   	5973   	1   	 6713.96   	 6006.9
T   	N   	3420   	3009   	71   	1   	71   	1   	71   	3420   	3420   	1   	 1203.9   	 1213.8
T   	N   	2213   	2772   	654   	1   	654   	1   	654   	2213   	2213   	1   	 4521.24   	 1774.7
T   	N   	2613   	6826   	5871   	1   	5871   	1   	5871   	2613   	2613   	1   	 8367.36   	 25029.9
T   	N   	63   	41   	28   	1   	28   	2   	28   	63   	63   	1   	 7.16079   	 20.2
T   	N   	72   	56   	584   	1   	584   	2   	584   	72   	72   	1   	 113.479   	 41.5
T   	N   	22   	21   	2238   	1   	2238   	2   	2238   	22   	22   	1   	 35.6537   	 58
T   	N   	67   	443   	66   	1   	66   	2   	66   	67   	67   	1   	 178.086   	 22
T   	N   	22   	347   	626   	1   	626   	2   	626   	22   	22   	1   	 173.462   	 55.1
T   	N   	43   	838   	6154   	1   	6154   	2   	6154   	43   	43   	1   	 1137.78   	 389.8
T   	N   	58   	3015   	60   	1   	60   	2   	60   	58   	58   	1   	 592.78   	 35.4
T   	N   	56   	4156   	792   	1   	792   	2   	792   	56   	56   	1   	 1081.1   	 341
T   	N   	47   	4571   	6407   	1   	6407   	2   	6407   	47   	47   	1   	 1616.8   	 1702.7
T   	N   	469   	69   	34   	1   	34   	2   	34   	469   	469   	1   	 123.626   	 17.8
T   	N   	824   	68   	386   	1   	386   	2   	386   	824   	824   	1   	 653.425   	 66.2
T   	N   	320   	50   	4078   	1   	4078   	2   	4078   	320   	320   	1   	 903.712   	 144.4
T   	N   	515   	252   	36   	1   	36   	2   	36   	515   	515   	1   	 347.367   	 26.9
T   	N   	648   	570   	408   	1   	408   	2   	408   	648   	648   	1   	 2255.97   	 133.6
T   	N   	504   	364   	4290   	1   	4290   	2   	4290   	504   	504   	1   	 3042.24   	 517.4
T   	N   	366   	2852   	33   	1   	33   	2   	33   	366   	366   	1   	 435.48   	 158.2
T   	N   	846   	2090   	234   	1   	234   	2   	234   	846   	846   	1   	 2132.16   	 388.1
T   	N   	733   	2252   	3161   	1   	3161   	2   	3161   	733   	733   	1   	 4599.51   	 2268.9
T   	N   	6880   	42   	31   	1   	31   	2   	31   	6880   	6880   	1   	 364.137   	 49.2
T   	N   	4659   	67   	379   	1   	379   	2   	379   	4659   	4659   	1   	 932.645   	 253.7
T   	N   	3614   	58   	3851   	1   	3851   	2   	3851   	3614   	3614   	1   	 1276.13   	 1265.1
T   	N   	5050   	846   	58   	1   	58   	2   	58   	5050   	5050   	1   	 716.995   	 691.2
T   	N   	6020   	353   	355   	1   	355   	2   	355   	6020   	6020   	1   	 2625.36   	 574.7
T   	N   	6135   	461   	4567   	1   	4567   	2   	4567   	6135   	6135   	1   	 6095.01   	 4238.4
T   	N   	4214   	3451   	39   	1   	39   	2   	39   	4214   	4214   	1   	 838.309   	 1353.1
T   	N   	2933   	3335   	818   	1   	818   	2   	818   	2933   	2933   	1   	 5631.16   	 2841.8
T   	N   	4884   	4597   	4168   	1   	4168   	2   	4168   	4884   	4884   	1   	 9169.55   	 20410.8
T   	T   	24   	27   	28   	1   	28   	1   	28   	24   	24   	1   	 0.904938   	 40.1
T   	T   	23   	56   	699   	1   	699   	1   	699   	23   	23   	1   	 51.4464   	 35
T   	T   	42   	64   	6559   	1   	6559   	1   	6559   	42   	42   	1   	 475.859   	 74.1
T   	T   	56   	545   	49   	1   	49   	1   	545   	56   	56   	1   	 145.9   	 20.5
T   	T   	21   	665   	395   	1   	395   	1   	665   	21   	21   	1   	 320.708   	 34.4
T   	T   	71   	477   	5867   	1   	5867   	1   	5867   	71   	71   	1   	 1111.6   	 357.5
T   	T   	60   	5075   	44   	1   	44   	1   	5075   	60   	60   	1   	 591.523   	 45.3
T   	T   	41   	3433   	749   	1   	749   	1   	3433   	41   	41   	1   	 1149.66   	 183.4
T   	T   	60   	6658   	4812   	1   	4812   	1   	6658   	60   	60   	1   	 2940.87   	 1307.3
T   	T   	634   	29   	62   	1   	62   	1   	62   	634   	634   	1   	 98.6954   	 23.1
T   	T   	452   	73   	517   	1   	517   	1   	517   	452   	452   	1   	 543.278   	 62.8
T   	T   	655   	60   	6330   	1   	6330   	1   	6330   	655   	655   	1   	 1296.01   	 383.9
T   	T   	803   	742   	43   	1   	43   	1   	742   	803   	803   	1   	 424.884   	 120.6
T   	T   	419   	229   	564   	1   	564   	1   	564   	419   	419   	1   	 1157.57   	 93.5
T   	T   	742   	859   	4478   	1   	4478   	1   	4478   	742   	742   	1   	 3947.96   	 1445.9
T   	T   	344   	5775   	25   	1   	25   	1   	5775   	344   	344   	1   	 257.332   	 386
T   	T   	443   	3982   	344   	1   	344   	1   	3982   	443   	443   	1   	 2738.38   	 443.2
T   	T   	785   	2783   	4283   	1   	4283   	1   	4283   	785   	785   	1   	 5670.15   	 3300.4
T   	T   	2953   	60   	66   	1   	66   	1   	66   	2953   	2953   	1   	 583.236   	 40.1
T   	T   	3114   	31   	346   	1   	346   	1   	346   	3114   	3114   	1   	 437.183   	 152.8
T   	T   	6426   	60   	2585   	1   	2585   	1   	2585   	6426   	6426   	1   	 1596.21   	 1248.8
T   	T   	2310   	833   	77   	1   	77   	1   	833   	2310   	2310   	1   	 711.993   	 416.2
T   	T   	2720   	439   	262   	1   	262   	1   	439   	2720   	2720   	1   	 2284.4   	 273.9
T   	T   	3369   	330   	5468   	1   	5468   	1   	5468   	3369   	3369   	1   	 4660.5   	 2608.8
T   	T   	5017   	6386   	24   	1   	24   	1   	6386   	5017   	5017   	1   	 561.669   	 2738
T   	T   	2895   	2428   	276   	1   	276   	1   	2428   	2895   	2895   	1   	 3159.39   	 1228.1
T   	T   	6671   	6987   	4888   	1   	4888   	1   	6987   	6671   	6671   	1   	 8508.89   	 53551.3
T   	T   	22   	54   	72   	1   	72   	2   	72   	22   	22   	1   	 7.09842   	 24.1
T   	T   	24   	41   	522   	1   	522   	2   	522   	24   	24   	1   	 39.2098   	 26.2
T   	T   	60   	47   	2588   	1   	2588   	2   	2588   	60   	60   	1   	 404.33   	 36.1
T   	T   	31   	710   	26   	1   	26   	2   	710   	31   	31   	1   	 66.1572   	 17.3
