#transA,transB,M,N,K,alpha,lda,beta,ldb,ldc,ldd,batch_count,rocblas-Gflops,us
T   	T   	496   	65   	354   	1   	354   	2   	354   	496   	496   	1   	 253.059   	 90.2
T   	T   	645   	22   	3896   	1   	3896   	2   	3896   	645   	645   	1   	 130.788   	 845.4
T   	T   	549   	298   	22   	1   	22   	2   	298   	549   	549   	1   	 420.964   	 17.1
T   	T   	365   	257   	379   	1   	379   	2   	379   	365   	365   	1   	 742.215   	 95.8
T   	T   	604   	823   	4361   	1   	4361   	2   	4361   	604   	604   	1   	 1754.04   	 2471.8
T   	T   	212   	6000   	29   	1   	29   	2   	6000   	212   	212   	1   	 1096.23   	 67.3
T   	T   	870   	4239   	894   	1   	894   	2   	4239   	870   	870   	1   	 3091.14   	 2133.2
T   	T   	487   	4015   	4368   	1   	4368   	2   	4368   	487   	487   	1   	 2371.68   	 7202.3
T   	T   	2281   	66   	66   	1   	66   	2   	66   	2281   	2281   	1   	 596.759   	 33.3
T   	T   	4733   	24   	480   	1   	480   	2   	480   	4733   	4733   	1   	 623.49   	 174.9
T   	T   	5560   	55   	6234   	1   	6234   	2   	6234   	5560   	5560   	1   	 2035.84   	 1872.8
T   	T   	2308   	792   	44   	1   	44   	2   	792   	2308   	2308   	1   	 1395.13   	 115.3
T   	T   	6772   	772   	559   	1   	559   	2   	772   	6772   	6772   	1   	 2435.98   	 2399.4
T   	T   	3455   	292   	6132   	1   	6132   	2   	6132   	3455   	3455   	1   	 2004.29   	 6173.1
T   	T   	4617   	6985   	68   	1   	68   	2   	6985   	4617   	4617   	1   	 2887.4   	 1519
T   	T   	3606   	5030   	580   	1   	580   	2   	5030   	3606   	3606   	1   	 3312.02   	 6352.7
T   	T   	6135   	4128   	3340   	1   	3340   	2   	4128   	6135   	6135   	1   	 2665.83   	 63459.8
